OBS,HOUSEHOLDID,BOUGHT.US,PRICE.COMP,PRICE.US,DISPL.COMP,DISPL.US,COUP.COMP,COUP.US,COUPDISPL.COMP,COUPDISPL.US
1050,115,0,30.999999,37,0,0,0,0,0,0
1051,115,0,29.999999,28.000001,0,0,0,0,0,0
1052,115,0,21,28.000001,0,0,0,0,0,0
1053,115,0,50.000001,30.999999,0,0,0,0,0,0
1054,115,0,37,30.999999,0,0,0,0,0,0
1055,115,0,37,30.999999,0,0,0,0,0,0
1056,115,0,30.999999,30.999999,1,0,0,0,0,0
1057,115,0,37,30.999999,0,0,0,0,0,0
1058,115,0,37,30.999999,0,0,0,0,0,0
1059,115,0,37,32.000002,0,0,0,0,0,0
1060,115,0,35,34.000002,0,0,0,0,0,0
1061,115,0,21,34.000002,0,0,1,0,0,0
1062,115,0,21,34.000002,0,0,1,0,0,0
1063,115,0,22,34.000002,0,0,0,0,0,0
1064,116,0,43.333334,27.000001,0,0,0,0,0,1
1065,116,0,30.999999,35,0,0,1,0,0,0
1066,116,0,30.999999,28.000001,1,0,0,0,0,0
1067,116,0,21,28.000001,0,0,0,0,0,0
1068,116,0,6,29.999999,0,0,0,0,0,0
1069,116,0,21,30.999999,0,0,0,0,0,0
1070,116,0,21,35,0,0,1,0,0,0
1071,116,1,41.999999,30.999999,0,0,0,0,0,0
1072,116,0,34.000002,39.999999,1,0,0,0,0,0
1073,116,0,43.000002,28.000001,0,1,0,0,0,0
1074,116,0,41.999999,41.999999,0,0,0,0,0,0
1075,116,0,43.000001,34.000002,0,0,0,0,0,0
1076,116,0,37,34.000002,0,0,0,0,0,0
1077,117,0,45,26.000001,0,0,0,0,0,0
1078,117,0,30.999999,34.000002,0,0,0,0,0,0
1079,117,0,28.000001,37,0,0,0,0,0,0
1080,117,0,39.000001,34.000002,1,0,0,0,0,0
1081,117,0,37.999999,29.999999,1,0,0,0,0,0
1082,118,0,28.000001,35.999998,0,0,0,0,0,0
1083,118,0,37,28.000001,0,0,0,0,0,0
1084,118,0,50.000001,28.000001,0,1,0,0,0,0
1085,118,0,50.000001,34.000002,0,0,0,0,0,0
1086,118,0,44,34.000002,0,0,0,0,0,0
1087,119,0,45,28.000001,0,0,0,0,0,0
1088,119,1,42.333333,29.999999,0,0,0,0,0,0
1089,119,1,40.333334,29.999999,1,0,0,0,0,0
1090,119,0,36,29.999999,0,0,0,0,1,0
1091,119,1,41.000001,30.999999,1,0,0,0,0,0
1092,119,0,43.000002,28.000001,0,1,0,0,0,0
1093,119,0,44.666668,30.999999,0,0,0,0,0,0
1094,119,1,44.666668,28.000001,0,0,0,0,0,0
1095,119,1,45.666667,25,0,0,0,0,0,0
1096,119,0,44.333334,28.000001,0,1,0,0,0,0
1097,120,0,17.999999,39.999999,0,0,0,0,0,0
1098,120,0,37,39.000001,0,0,0,0,0,0
1099,120,0,29.999999,28.000001,0,0,1,0,0,0
1100,120,0,28.000001,30.999999,0,0,1,0,0,0
1101,120,0,30.999999,34.000002,1,0,0,0,0,0
1102,120,0,37,34.000002,0,0,0,0,0,0
1103,120,0,21,34.000002,0,0,0,0,0,0
1104,120,0,21,34.000002,0,0,0,0,0,0
1105,120,0,22,34.000002,0,0,0,0,0,0
1106,121,1,45.333333,17.999999,0,0,0,0,0,0
1107,121,0,12,37,1,0,0,0,0,0
1108,121,0,39.666668,30.999999,1,0,0,0,0,0
1109,121,0,21,28.000001,0,0,0,0,0,0
1110,121,0,21,28.000001,0,0,0,0,0,0
1111,122,0,45,34.000002,0,0,0,0,0,0
1112,122,0,35.000001,28.999999,0,0,0,0,0,0
1113,122,0,34.000002,30.999999,0,0,1,0,0,0
1114,122,0,29.999999,30.999999,0,0,0,0,0,0
1115,122,0,34.000002,34.000002,0,0,0,0,0,0
1116,122,0,21,34.000002,0,0,0,0,0,0
1117,123,0,34.000002,28.000001,0,0,0,0,0,1
1118,123,0,32.000002,34.000002,0,0,0,0,0,0
1119,123,0,30.999999,37,1,0,0,0,0,0
1120,123,0,30.999999,35,0,0,1,0,0,0
1121,123,0,28.000001,28.000001,0,0,0,0,0,0
1122,123,0,30.999999,30.999999,1,0,0,0,0,0
1123,123,0,34.000002,30.999999,0,0,1,0,0,0
1124,123,0,30.999999,30.999999,1,0,0,0,0,0
1125,124,0,37,37,0,0,0,0,0,0
1126,124,0,26.000001,68.999998,0,0,0,0,0,0
1127,124,0,30.999999,34.000002,0,0,0,0,0,0
1128,124,0,30.999999,34.000002,1,0,0,0,0,0
1129,124,0,29.999999,29.999999,0,0,0,0,0,0
1130,124,0,35,29.999999,0,0,0,0,0,0
1131,124,0,39.000001,29.999999,0,0,0,0,0,0
1132,124,0,34.000002,30.999999,0,0,0,0,0,0
1133,124,0,34.000002,30.999999,0,0,0,0,0,0
1134,124,0,30.999999,30.999999,0,0,0,0,0,0
1135,124,0,30.999999,30.999999,0,0,0,0,0,0
1136,124,1,34.000002,30.999999,0,0,0,0,0,0
1137,124,0,34.000002,28.999999,0,0,0,0,0,0
1138,124,0,34.000002,34.000002,0,0,0,0,0,0
1139,124,0,37,34.000002,0,0,0,0,0,0
1140,124,0,37,28.999999,0,0,0,0,1,0
1141,124,1,37,37,0,0,0,0,0,0
1142,124,0,37,37,0,0,0,0,0,0
1143,125,0,45,34.000002,0,0,0,0,0,0
1144,125,0,37.999999,34.000002,1,0,0,0,0,0
1145,125,0,52.000001,34.000002,1,0,0,0,0,0
1146,125,0,34.000002,37,0,0,0,0,0,0
1147,125,0,41.666667,29.999999,0,0,0,0,0,0
1148,125,0,46.999998,30.999999,0,0,1,0,0,0
1149,125,0,50.000001,30.999999,0,0,0,0,0,0
1150,125,0,46,30.999999,0,0,0,0,0,0
1151,125,0,50.000001,30.999999,0,0,0,0,0,0
1152,125,0,50.000001,30.999999,0,0,0,0,0,0
1153,125,0,50.000001,28.000001,0,1,0,0,0,0
1154,125,0,50.000001,34.000002,0,0,0,0,0,0
1155,125,0,50.000001,37,0,0,0,0,0,0
1156,126,0,39.000001,29.999999,1,0,0,0,0,0
1157,126,0,39.000001,30.999999,1,0,0,0,0,0
1158,126,0,30.999999,30.999999,0,0,0,0,0,0
1159,126,0,30.999999,34.000002,0,0,0,0,0,0
1160,126,0,39.000001,28.000001,0,0,0,0,1,0
1161,127,0,52.000001,34.000002,0,0,0,0,0,0
1162,127,0,22,34.000002,0,0,0,0,0,0
1163,127,0,52.000001,37,0,0,0,0,0,0
1164,127,0,45.000002,35.999998,0,0,0,0,0,0
1165,127,0,39.000001,30.999999,1,0,0,0,0,0
1166,127,0,34.000002,28.000001,0,0,1,0,0,0
1167,127,1,37,28.000001,0,0,0,0,0,0
1168,127,0,34.000002,28.000001,0,0,0,0,0,0
1169,127,0,21,28.000001,0,0,0,0,0,0
1170,127,0,21,28.000001,0,0,0,0,0,0
1171,127,0,22,30.999999,1,0,0,0,0,0
1172,127,1,46,30.999999,0,0,0,0,0,0
1173,127,0,39.000001,33,0,0,0,0,0,0
1174,127,0,34.000002,30.999999,0,0,0,0,0,0
1175,127,0,30.999999,30.999999,1,0,0,0,0,0
1176,127,0,21,30.999999,0,0,0,0,0,0
1177,127,0,21,30.999999,0,0,0,0,0,0
1178,127,1,35,28.000001,0,0,0,1,0,0
1179,127,0,35,34.000002,0,0,0,0,0,0
1180,127,0,34.000002,34.000002,0,0,0,0,0,0
1181,127,0,42.666666,34.000002,0,0,0,0,0,0
1182,127,0,22,34.000002,0,0,0,0,0,0
1183,128,0,22,34.000002,0,0,0,0,0,0
1184,128,0,41.333334,33,0,0,0,1,0,0
1185,128,0,39.000001,33,1,0,0,1,0,0
1186,128,0,21,35,0,0,1,0,0,0
1187,128,0,30.999999,30.999999,0,0,0,0,1,0
1188,128,0,34.000002,30.999999,0,0,1,0,0,0
1189,128,0,42.000001,30.999999,0,0,0,1,0,0
1190,129,1,45.000002,39.999999,0,0,0,0,0,0
1191,129,0,34.000002,29.999999,0,0,0,1,0,0
1192,129,1,27.000001,28.000001,0,0,0,0,0,0
1193,129,1,43.000001,30.999999,0,0,0,0,0,0
1194,129,1,41.999999,35,1,0,0,0,0,0
1195,129,1,46,34.000002,0,0,0,0,0,0
1196,129,1,46,34.000002,0,0,0,0,0,0
1197,130,0,17.999999,39.999999,0,0,0,0,0,0
1198,130,0,28.000001,30.999999,0,0,0,0,0,0
1199,130,0,46,30.999999,0,0,0,0,0,0
1200,130,0,28.000001,37,0,0,0,0,0,0
1201,130,0,29.999999,28.000001,0,0,0,0,0,0
1202,130,0,29.999999,28.000001,0,0,0,0,0,0
1203,130,0,21,28.000001,0,0,0,0,0,0
1204,130,0,41.999999,34.000002,0,0,0,0,0,0
1205,130,0,41.999999,28.000001,0,0,0,0,0,0
1206,130,0,37.999999,34.000002,1,0,0,0,0,0
1207,130,0,37,34.000002,0,0,0,0,0,0
1208,130,0,22,34.000002,0,0,0,0,0,0
1209,130,0,37,34.000002,0,0,0,0,0,0
1210,131,0,25,34.000002,0,0,0,0,0,0
1211,131,0,28.000001,37,0,0,0,0,0,0
1212,131,0,41.999999,30.999999,0,0,0,0,0,0
1213,131,0,41.999999,30.999999,0,0,0,0,0,0
1214,131,0,41.999999,34.000002,0,0,0,0,0,0
1215,131,0,22,34.000002,0,0,0,0,0,0
1216,132,0,25,28.000001,0,0,0,0,0,1
1217,132,0,34.000002,37,0,0,0,0,0,0
1218,132,0,30.999999,30.999999,0,0,0,0,0,1
1219,132,0,30.999999,32.000002,0,0,0,0,0,0
1220,132,0,24,28.000001,0,0,0,0,0,0
1221,132,1,50.000001,37,0,0,0,1,0,0
1222,132,0,45.000002,37,0,0,0,0,1,0
1223,132,0,30.999999,30.999999,0,0,0,0,0,0
1224,132,0,30.999999,30.999999,0,0,0,0,0,0
1225,133,0,22,34.000002,0,0,0,0,0,0
1226,133,0,33.666667,28.000001,1,0,0,0,0,0
1227,133,0,36.666668,29.999999,0,0,0,0,0,0
1228,133,0,41.666668,34.000002,0,0,0,0,0,0
1229,133,0,21,34.000002,0,0,0,0,0,0
1230,134,0,28.000001,35.999998,0,0,0,0,0,0
1231,134,0,30.999999,37,1,0,0,0,0,0
1232,134,0,30.999999,37,0,0,0,0,0,0
1233,134,0,46.999998,30.999999,1,0,0,0,0,0
1234,134,0,23,30.999999,1,0,0,0,0,0
1235,135,0,39.000001,34.000002,0,0,0,0,1,0
1236,135,0,35,29.999999,0,0,0,0,0,0
1237,135,0,21,29.999999,0,0,0,0,0,0
1238,135,0,37.999999,35,0,0,0,1,0,0
1239,135,0,35,39.999999,0,0,0,0,0,0
1240,135,0,34.000002,34.000002,0,0,0,0,0,0
1241,136,0,44,37,0,0,0,0,0,0
1242,136,0,45.000002,33,0,0,0,1,0,0
1243,136,0,43.000001,34.000002,0,0,0,0,0,0
1244,136,0,46,34.000002,0,0,0,0,0,0
1245,136,1,43.000001,34.000002,0,0,0,0,0,0
1246,137,0,34.000002,30.999999,0,0,0,0,0,0
1247,137,0,30.999999,30.999999,1,0,0,0,0,0
1248,137,1,41.999999,28.000001,0,0,0,0,0,0
1249,137,0,41.999999,29.999999,0,0,0,0,0,0
1250,137,0,41.999999,34.000002,0,0,0,0,0,0
1251,137,0,41.999999,34.000002,0,0,0,0,1,0
1252,137,1,41.999999,34.000002,0,0,0,0,0,0
1253,137,0,46,34.000002,0,0,0,0,0,0
1254,137,0,21,34.000002,0,0,0,0,0,0
1255,137,0,22,33,0,0,0,0,0,0
1256,137,1,37,34.000002,0,0,0,0,0,0
1257,138,0,44.333334,28.000001,0,1,0,0,0,0
1258,138,0,43.000001,29.999999,0,0,0,0,0,0
1259,138,0,34.000002,30.999999,0,0,0,0,0,0
1260,138,0,35,35,0,0,0,0,1,0
1261,138,0,24,30.999999,0,0,0,0,0,0
1262,138,0,34.000002,30.999999,0,0,0,0,0,0
1263,138,0,34.000002,30.999999,0,0,0,0,0,0
1264,138,0,45.333333,28.000001,0,0,0,0,0,0
1265,138,0,22,34.000002,0,0,0,0,0,0
1266,139,0,34.000002,37,0,0,0,0,0,0
1267,139,0,37,39.000001,0,0,0,0,0,0
1268,139,0,34.000002,30.999999,0,0,0,0,0,0
1269,139,0,29.999999,28.000001,0,1,0,0,0,0
1270,139,0,29.999999,28.000001,0,0,0,0,0,0
1271,139,0,29.999999,29.999999,0,0,0,0,0,0
1272,139,0,34.000002,30.999999,0,0,0,0,0,0
1273,139,0,34.000002,30.999999,0,0,0,0,0,0
1274,139,0,50.999999,37,0,0,0,0,0,0
1275,139,0,43.000001,34.000002,0,0,0,0,0,0
1276,139,0,41.999999,34.000002,0,0,0,0,0,0
1277,139,0,35,34.000002,1,0,0,0,0,0
1278,139,0,37,28.999999,0,0,0,0,0,0
1279,139,0,37.999999,34.000002,0,0,0,0,0,0
1280,140,1,50.000001,34.000002,0,0,0,0,0,0
1281,140,0,50.000001,34.000002,0,0,0,0,0,0
1282,140,0,39.000001,30.999999,1,0,0,0,0,0
1283,140,0,38.333334,28.000001,0,1,0,0,0,0
1284,140,0,35,29.999999,0,0,0,0,0,0
1285,140,0,29.999999,28.000001,0,0,0,0,0,0
1286,140,0,34.000002,28.000001,0,0,0,0,0,0
1287,140,0,30.999999,28.000001,1,0,0,0,0,0
1288,140,0,34.000002,28.000001,0,0,0,0,0,0
1289,140,0,34.000002,28.999999,0,0,0,0,0,0
1290,140,0,37,34.000002,0,0,0,0,0,0
1291,140,0,37,34.000002,0,0,0,0,0,0
1292,140,0,37,34.000002,1,0,0,0,0,0
1293,140,0,21,34.000002,0,0,0,0,0,0
1294,140,0,37,28.000001,0,1,0,0,0,0
1295,141,0,30.999999,37,1,0,0,0,0,0
1296,141,0,25,34.000002,0,0,0,0,0,0
1297,141,0,30.999999,37,0,0,0,0,0,0
1298,141,0,30.999999,34.000002,0,0,0,0,1,0
1299,141,0,35,29.999999,1,0,0,0,0,0
1300,141,0,28.999999,29.999999,1,0,0,0,0,0
1301,141,0,30.999999,30.999999,0,0,0,0,0,0
1302,141,0,39.000001,30.999999,1,0,0,0,0,0
1303,141,0,30.999999,37,0,0,0,0,0,0
1304,142,0,37,37,1,0,0,0,0,0
1305,142,0,30.999999,34.000002,1,0,0,0,0,0
1306,142,0,28.000001,37,0,0,0,0,0,0
1307,142,0,29.999999,50.000001,0,0,0,0,0,0
1308,142,0,46.999998,30.999999,0,0,1,0,0,0
1309,142,0,34.000002,30.999999,0,0,1,0,0,0
1310,142,0,29.999999,46.999998,0,0,1,0,0,0
1311,142,0,30.999999,30.999999,0,0,0,0,0,0
1312,142,0,32.000002,41.000001,0,0,0,0,0,0
1313,143,0,37,34.000002,0,0,0,0,0,0
1314,143,0,30.999999,34.000002,1,0,0,0,0,0
1315,143,0,29.999999,29.999999,0,0,0,0,0,0
1316,143,0,29.999999,29.999999,0,0,0,0,0,0
1317,143,0,25,30.999999,0,0,0,0,1,0
1318,143,0,30.999999,32.000002,1,0,0,0,0,0
1319,143,0,30.999999,34.000002,1,0,0,0,0,0
1320,144,1,44,25,0,0,0,0,0,0
1321,144,0,20,28.000001,0,0,0,0,0,0
1322,144,0,35,30.999999,0,0,0,0,1,0
1323,144,0,46,30.999999,0,0,0,0,0,0
1324,144,0,43.000001,34.000002,0,0,0,0,0,0
1325,144,1,46,34.000002,0,0,0,0,0,0
1326,144,1,46,28.000001,0,1,0,0,0,0
1327,144,0,41.666666,34.000002,0,0,0,0,0,0
1328,144,0,41.333334,34.000002,0,0,0,0,0,0
1329,144,0,52.999999,37,1,0,0,0,0,0
1330,145,0,17.999999,18.999999,0,0,0,0,0,0
1331,145,0,34.000002,28.000001,0,0,0,0,0,0
1332,145,0,43.000001,33,0,0,0,0,0,0
1333,145,0,46.999998,30.999999,0,0,0,0,0,0
1334,145,0,35,28.000001,0,0,0,0,0,0
1335,145,0,43.000001,34.000002,1,0,0,0,0,0
1336,145,0,52.999999,37,0,0,0,0,0,0
1337,146,1,38.000001,15,0,0,1,0,0,0
1338,146,0,21,28.000001,0,0,0,0,0,0
1339,146,0,28.000001,30.999999,0,0,0,0,0,0
1340,146,0,37,30.999999,0,0,0,0,0,0
1341,146,0,34.000002,32.000002,0,0,0,0,0,0
1342,146,0,41.999999,34.000002,0,0,0,0,0,0
1343,147,1,50.000001,39.999999,0,0,0,0,0,0
1344,147,0,35,28.000001,0,0,0,0,0,0
1345,147,0,41.999999,30.999999,0,0,1,0,0,0
1346,147,0,34.000002,30.999999,0,0,1,0,0,0
1347,147,0,43.000001,30.999999,0,0,0,0,0,0
1348,147,0,43.000001,34.000002,1,0,0,0,0,0
1349,147,0,41.999999,34.000002,0,0,0,0,1,0
1350,147,0,46,34.000002,0,0,0,0,0,0
1351,147,0,21,34.000002,0,0,0,0,0,0
1352,147,0,43.000001,34.000002,0,0,0,0,0,0
1353,147,0,43.000001,34.000002,0,0,0,0,0,0
1354,148,1,45,34.000002,0,0,0,0,0,0
1355,148,0,45,37,0,0,0,0,0,0
1356,148,0,52.000001,34.000002,0,0,0,0,0,0
1357,148,0,35,29.999999,0,0,0,0,0,0
1358,148,1,43.000001,29.999999,1,0,0,0,0,0
1359,148,0,43.000001,30.999999,0,0,1,0,0,0
1360,148,0,34.000002,28.000001,1,0,0,0,0,0
1361,148,0,39.000001,37,1,0,0,0,0,0
1362,149,0,28.000001,34.000002,0,0,0,0,0,0
1363,149,0,41.999999,29.999999,1,0,0,0,0,0
1364,149,0,37,34.000002,0,0,0,0,0,0
1365,149,0,25,37,1,0,0,0,0,0
1366,149,0,22,33,0,0,0,0,0,0
1367,150,1,45,17.999999,0,0,0,0,0,0
1368,150,0,23,28.000001,0,0,0,0,0,0
1369,150,1,40.666666,23,0,0,0,0,0,0
1370,150,0,28.999999,30.999999,1,0,0,0,0,0
1371,150,1,43.000002,28.000001,0,1,0,0,0,0
1372,150,1,45.000001,25,0,1,0,0,0,0
1373,150,0,37.666667,34.000002,0,0,0,0,0,0
1374,150,0,43.333334,24,0,0,1,0,0,0
1375,150,0,45.333333,34.000002,0,0,0,0,0,0
1376,151,0,34.000002,30.999999,0,0,0,0,0,0
1377,151,0,30.999999,35.999998,0,0,0,0,0,0
1378,151,0,37,28.000001,1,0,0,0,0,0
1379,151,0,29.999999,28.999999,0,0,0,0,0,0
1380,151,0,46.999998,30.999999,0,0,0,0,0,0
1381,151,0,30.999999,32.000002,1,0,0,0,0,0
1382,151,0,25,30.999999,0,0,1,0,0,0
1383,151,0,30.999999,30.999999,1,0,0,0,0,0
1384,152,1,43.333334,28.000001,0,0,0,0,0,0
1385,152,1,43.000001,29.999999,0,0,0,0,0,0
1386,152,0,30.999999,28.000001,0,0,0,0,0,0
1387,152,0,30.999999,30.999999,1,0,0,0,0,0
1388,152,1,46.999998,30.999999,0,0,0,0,0,0
1389,152,0,17.999999,41.999999,0,0,0,0,0,0
1390,153,0,22,34.000002,0,0,0,0,0,0
1391,153,0,34.000002,30.999999,0,0,0,0,0,0
1392,153,0,34.000002,30.999999,0,0,0,0,0,0
1393,153,1,45.333333,25,0,1,0,0,0,0
1394,153,0,21,34.000002,0,0,1,0,0,0
1395,153,0,44.666666,37,1,0,0,0,0,0
1396,154,1,52.000001,34.000002,0,0,0,0,0,0
1397,154,0,52.000001,37,0,0,0,0,0,0
1398,154,0,39.000001,34.000002,1,0,0,0,0,0
1399,154,0,50.000001,37,0,0,0,0,0,0
1400,154,1,50.000001,30.999999,0,0,0,0,0,0
1401,154,1,50.999999,30.999999,0,0,0,1,0,0
1402,154,1,46,30.999999,0,0,0,0,0,0
1403,154,1,50.000001,33,0,0,0,0,0,0
1404,154,0,50.999999,37,0,0,0,0,0,0
1405,154,1,41.999999,28.999999,0,0,0,0,0,0
1406,155,0,50.000001,30.999999,0,0,0,0,0,0
1407,155,0,29.999999,28.000001,1,0,0,0,0,0
1408,155,0,41.999999,30.999999,0,0,0,0,0,0
1409,155,0,43.000001,30.999999,0,0,0,0,0,0
1410,155,0,45.000002,28.000001,0,1,0,0,0,0
1411,155,0,50.999999,37,0,0,0,0,0,0
1412,155,0,41.999999,34.000002,0,0,0,0,1,0
1413,155,0,41.999999,34.000002,0,0,0,0,0,0
1414,155,0,43.000001,34.000002,1,0,0,0,0,0
1415,155,0,43.000001,34.000002,0,0,0,0,0,0
1416,155,0,35,34.000002,0,0,0,0,0,0
1417,155,0,44,34.000002,0,0,0,0,0,0
1418,156,0,41.000001,29.999999,0,0,0,0,0,0
1419,156,0,35,29.999999,0,0,0,0,0,0
1420,156,0,41.000001,35,0,0,0,0,0,0
1421,156,0,29.999999,30.999999,0,0,0,0,0,0
1422,156,0,50.999999,37,0,0,0,0,0,0
1423,157,0,30.999999,35.999998,0,0,0,0,0,1
1424,157,0,46,48,0,0,1,0,0,0
1425,157,0,29.999999,28.000001,0,0,1,0,0,0
1426,157,0,32.000002,41.000001,0,0,0,0,0,0
1427,157,0,32.000002,41.000001,0,0,1,0,0,0
1428,157,0,39.333333,28.000001,0,1,0,0,0,0
1429,158,0,50.000001,41.000001,0,0,0,0,0,0
1430,158,0,32.000002,28.000001,0,0,1,0,0,0
1431,158,0,34.000002,30.999999,0,0,1,0,0,0
1432,158,0,41.999999,34.000002,0,0,0,0,1,0
1433,158,0,43.000001,34.000002,0,0,0,0,0,0
1434,158,0,37.999999,34.000002,0,0,0,0,0,0
1435,159,0,28.000001,35.999998,0,0,0,0,0,0
1436,159,0,30.999999,34.000002,1,0,0,0,0,0
1437,159,1,41.999999,34.000002,0,0,0,0,0,0
1438,159,0,25,30.999999,0,0,0,0,0,0
1439,159,0,39.000001,30.999999,1,0,0,0,0,0
1440,159,0,30.999999,30.999999,0,0,0,0,1,0
1441,159,1,44.666668,28.000001,0,1,0,0,0,0
1442,159,1,45.333333,25,0,1,0,0,0,0
1443,159,0,39.000001,28.000001,0,0,0,0,1,0
1444,159,0,39.000001,37,1,0,0,0,0,0
1445,159,0,35.999998,37,1,0,0,0,0,0
1446,160,0,33,46,0,0,0,0,0,0
1447,160,0,33,48,0,0,0,0,0,0
1448,160,0,33,48,1,0,0,0,0,0
1449,160,0,33,48,0,0,0,0,0,0
1450,160,0,24,48.999999,0,0,1,0,0,0
1451,160,0,29.999999,46.999998,1,0,0,0,0,0
1452,160,0,29.999999,48,0,0,1,0,0,0
1453,160,0,29.999999,48,0,0,1,0,0,0
1454,160,0,46,48,0,0,1,0,0,0
1455,160,0,29.999999,48,0,0,0,0,0,0
1456,160,0,27.000001,48.999999,0,0,0,0,1,0
1457,160,0,29.999999,63.000001,0,0,0,0,0,0
1458,160,0,29.999999,86.999997,0,0,0,0,0,0
1459,160,0,29.999999,41.000001,0,0,0,0,0,0
1460,160,0,29.999999,41.000001,0,0,0,1,0,0
1461,160,0,41.999999,41.000001,0,0,0,1,0,0
1462,160,0,29.999999,41.999999,0,0,0,1,0,0
1463,160,0,46,41.000001,0,0,1,1,0,0
1464,160,0,29.999999,41.000001,0,0,0,1,0,0
1465,160,0,29.999999,41.000001,0,0,0,1,0,0
1466,160,0,12,41.000001,0,0,1,0,0,0
1467,160,0,29.999999,43.000001,0,0,1,0,0,0
1468,160,0,29.999999,50.999999,0,0,1,0,0,0
1469,160,0,29.999999,41.999999,0,0,1,0,0,0
1470,160,0,29.999999,41.000001,0,0,1,0,0,0
1471,160,0,32.000002,41.000001,0,0,0,0,0,0
1472,160,0,32.000002,41.000001,0,0,0,0,0,0
1473,160,0,32.000002,41.000001,0,0,0,0,0,0
1474,160,0,32.000002,41.000001,0,0,1,0,0,0
1475,160,0,32.000002,41.000001,0,0,0,0,0,0
1476,160,0,32.000002,41.000001,0,0,0,0,0,0
1477,160,0,32.000002,41.000001,0,0,0,0,0,0
1478,160,0,15,41.000001,0,0,1,0,0,0
1479,160,0,32.000002,41.000001,0,0,1,0,0,0
1480,160,0,44,41.000001,0,0,1,0,0,0
1481,160,0,32.000002,41.000001,0,0,1,0,0,0
1482,160,0,32.000002,41.000001,0,0,0,0,0,0
1483,160,0,32.000002,41.000001,0,0,1,0,0,0
1484,160,0,32.000002,41.000001,0,0,0,0,1,0
1485,160,0,32.000002,41.000001,0,0,0,0,0,0
1486,160,0,32.000002,41.000001,0,0,1,0,0,0
1487,160,0,22,34.000002,0,0,0,0,0,0
1488,160,0,34.000002,43.000001,0,0,0,0,0,0
1489,160,0,37,37,0,0,0,0,0,0
1490,161,0,52.000001,34.000002,1,0,0,0,0,0
1491,161,0,46.999998,33,0,0,0,0,0,0
1492,161,0,43.000001,29.999999,1,0,0,0,0,0
1493,161,1,46.999998,30.999999,1,0,0,0,0,0
1494,161,0,46,30.999999,1,0,0,0,0,0
1495,161,0,46.999998,30.999999,0,0,0,0,0,0
1496,161,0,50.000001,30.999999,0,0,0,0,0,0
1497,161,0,50.000001,34.000002,0,0,0,0,0,0
1498,162,0,34.000002,37,0,0,0,0,0,0
1499,162,0,22,30.999999,0,0,0,0,0,0
1500,162,0,34.000002,28.000001,0,1,0,0,0,0
1501,162,0,34.000002,28.999999,0,0,0,0,0,0
1502,162,0,39.000001,28.000001,0,1,0,0,0,0
1503,162,0,29.999999,28.000001,0,0,0,0,0,1
1504,162,0,34.000002,30.999999,0,0,0,0,0,0
1505,162,0,30.999999,30.999999,1,0,0,0,0,0
1506,162,0,30.999999,30.999999,1,0,0,0,0,0
1507,162,0,37,30.999999,0,0,0,0,0,0
1508,162,0,37,30.999999,0,0,0,0,0,0
1509,162,0,30.999999,30.999999,0,0,0,0,0,0
1510,162,0,37,30.999999,0,0,0,0,0,0
1511,162,0,21,30.999999,0,0,0,0,0,0
1512,162,0,21,32.000002,0,0,0,0,0,0
1513,162,0,34.000002,34.000002,1,0,0,0,0,0
1514,162,0,35,34.000002,1,0,0,0,0,0
1515,162,0,37,34.000002,0,0,0,0,0,0
1516,162,0,37,34.000002,0,0,0,0,0,0
1517,162,0,37,34.000002,0,0,0,0,0,0
1518,163,0,34.000002,28.000001,0,0,0,0,0,0
1519,163,0,30.999999,34.000002,0,0,0,0,0,0
1520,163,0,29.999999,34.000002,0,0,0,0,0,0
1521,163,0,29.999999,29.999999,0,0,0,0,0,0
1522,163,0,34.000002,30.999999,0,0,0,0,0,0
1523,163,0,34.000002,32.000002,0,0,0,0,0,0
1524,163,0,34.000002,30.999999,0,0,0,0,0,0
1525,163,0,30.999999,35,0,0,0,0,0,0
1526,163,0,35,28.000001,0,0,0,1,0,0
1527,163,0,39.000001,35,0,0,0,0,1,0
1528,163,0,55,34.000002,0,0,0,0,0,0
1529,164,0,33,48,0,0,0,0,0,0
1530,164,0,41.000001,35,0,0,0,0,0,0
1531,164,1,41.000001,35,0,0,0,1,0,0
1532,164,0,27.000001,35,0,0,1,0,0,0
1533,164,0,12,35,0,0,1,0,0,0
1534,164,0,41.999999,35,0,0,1,0,0,0
1535,164,0,39.000001,35,0,0,1,0,0,0
1536,164,0,21,34.000002,0,0,0,0,0,0
1537,164,1,39.000001,35,0,0,0,0,0,0
1538,164,0,35,34.000002,1,0,0,0,0,0
1539,164,0,35,34.000002,0,0,0,0,0,0
1540,165,0,28.000001,34.000002,0,0,0,0,0,0
1541,165,0,17.000001,37,1,0,0,0,0,0
1542,165,0,37,28.000001,1,0,0,0,0,0
1543,165,0,21,28.000001,0,0,0,0,0,0
1544,165,0,46.999998,30.999999,0,0,0,0,0,0
1545,166,0,30.999999,37,1,0,0,0,0,0
1546,166,0,22,37,1,0,0,0,0,0
1547,166,0,30.999999,35,0,0,1,0,0,0
1548,166,0,37,28.000001,1,0,0,0,0,0
1549,166,0,37.999999,29.999999,0,0,0,0,0,0
1550,166,0,30.999999,30.999999,1,0,0,0,0,0
1551,166,0,35.999998,37,0,0,1,0,0,0
1552,166,0,35.999998,37,0,0,1,0,0,0
1553,166,0,35.999998,37,0,0,0,0,0,0
1554,166,0,32.000002,37,1,0,0,0,0,0
