resp_id,ques,segment,choice,service.1,service.2,service.3,reserve.1,reserve.2,reserve.3,enviro.1,enviro.2,enviro.3,price.1,price.2,price.3
62,1,premium,2,ext_int_det,ext_int_det,ext_int,no,no,yes,yes,no,no,40,40,30
62,2,premium,3,ext_int_det,ext_int,ext_int,no,yes,no,yes,yes,yes,30,35,40
62,3,premium,1,ext_int,ext_int_det,ext,no,yes,no,yes,no,yes,35,35,30
62,4,premium,2,ext_int,ext_int_det,ext,no,yes,yes,no,no,yes,35,30,40
62,5,premium,2,ext_int,ext,ext,no,no,no,yes,no,no,30,30,40
62,6,premium,1,ext,ext_int_det,ext_int,yes,yes,no,no,no,no,35,40,40
62,7,premium,3,ext,ext_int_det,ext_int,yes,yes,no,yes,yes,no,35,40,30
62,8,premium,3,ext_int,ext_int,ext,yes,yes,no,no,yes,yes,35,30,35
62,9,premium,1,ext_int_det,ext_int,ext,no,yes,yes,no,no,yes,30,40,30
62,10,premium,3,ext_int_det,ext,ext,yes,yes,no,yes,no,no,35,30,35
63,1,premium,1,ext_int_det,ext_int,ext,no,no,yes,no,yes,no,35,40,35
63,2,premium,2,ext,ext,ext,yes,yes,yes,yes,no,yes,30,40,35
63,3,premium,3,ext_int_det,ext_int,ext_int_det,yes,no,no,yes,no,yes,40,35,40
63,4,premium,2,ext_int,ext_int_det,ext_int_det,yes,yes,yes,yes,no,yes,30,40,35
63,5,premium,1,ext,ext_int,ext,no,no,no,no,yes,yes,30,35,40
63,6,premium,3,ext_int,ext_int_det,ext,no,no,no,no,yes,no,30,30,35
63,7,premium,2,ext_int,ext_int_det,ext_int,yes,yes,yes,no,yes,no,40,30,30
63,8,premium,3,ext,ext_int,ext_int_det,no,no,yes,yes,no,no,30,40,35
63,9,premium,3,ext,ext_int,ext_int_det,yes,yes,yes,yes,yes,no,40,40,30
63,10,premium,1,ext_int,ext_int_det,ext_int,yes,no,yes,no,yes,yes,35,35,35
64,1,premium,1,ext,ext_int_det,ext_int,no,yes,yes,no,yes,yes,35,30,35
64,2,premium,1,ext_int,ext,ext_int_det,no,yes,yes,no,no,yes,30,30,35
64,3,premium,2,ext,ext_int_det,ext_int,yes,no,no,no,no,yes,35,35,30
64,4,premium,1,ext_int_det,ext_int_det,ext,no,yes,yes,yes,no,no,30,40,40
64,5,premium,2,ext,ext_int_det,ext,yes,yes,yes,yes,no,yes,30,35,35
64,6,premium,3,ext_int_det,ext_int_det,ext_int,yes,no,no,yes,no,no,40,40,35
64,7,premium,3,ext,ext_int_det,ext_int,no,yes,no,yes,no,no,30,30,40
64,8,premium,3,ext,ext_int,ext,no,no,no,yes,yes,no,35,40,30
64,9,premium,2,ext,ext_int,ext,no,no,yes,no,yes,yes,40,35,40
64,10,premium,2,ext_int,ext_int,ext_int,yes,yes,yes,yes,no,no,40,35,40
65,1,non_basic,2,ext_int_det,ext_int,ext_int_det,no,yes,no,yes,no,no,35,30,35
65,2,non_basic,2,ext,ext_int,ext,yes,yes,no,yes,yes,no,40,40,30
65,3,non_basic,2,ext_int,ext_int,ext_int,no,yes,no,yes,yes,yes,35,30,30
65,4,non_basic,3,ext,ext_int_det,ext,yes,no,yes,no,no,yes,30,40,30
65,5,non_basic,2,ext,ext_int_det,ext,no,yes,no,yes,yes,no,40,35,40
65,6,non_basic,2,ext_int_det,ext_int_det,ext,no,yes,no,no,no,yes,30,30,30
65,7,non_basic,1,ext_int,ext_int_det,ext_int,yes,no,no,yes,yes,yes,35,30,40
65,8,non_basic,3,ext_int_det,ext,ext_int_det,no,no,yes,yes,yes,yes,40,35,40
65,9,non_basic,2,ext_int,ext_int_det,ext_int,no,yes,yes,no,no,no,35,35,40
65,10,non_basic,1,ext_int,ext_int_det,ext,yes,yes,yes,no,no,no,35,40,35
66,1,budget,1,ext_int_det,ext_int,ext_int_det,no,no,yes,no,yes,no,35,35,40
66,2,budget,3,ext,ext_int,ext,no,yes,yes,no,no,yes,40,30,40
66,3,budget,2,ext_int_det,ext_int_det,ext,yes,yes,no,yes,yes,yes,35,30,35
66,4,budget,3,ext,ext_int,ext,no,no,no,yes,no,yes,40,40,30
66,5,budget,3,ext_int,ext_int,ext_int_det,yes,no,no,no,no,yes,35,35,30
66,6,budget,2,ext_int,ext,ext_int,no,yes,yes,no,no,no,30,30,40
66,7,budget,1,ext,ext_int_det,ext_int,yes,no,no,yes,no,yes,30,40,30
66,8,budget,1,ext,ext_int_det,ext_int,yes,yes,yes,yes,yes,yes,35,40,35
66,9,budget,3,ext_int_det,ext_int_det,ext,yes,no,no,no,yes,no,35,35,35
66,10,budget,3,ext_int_det,ext,ext_int_det,no,no,yes,yes,no,no,40,30,30
67,1,non_basic,2,ext,ext_int,ext,no,no,no,yes,yes,yes,35,30,30
67,2,non_basic,2,ext,ext,ext_int,no,yes,no,no,yes,yes,35,35,40
67,3,non_basic,3,ext_int_det,ext_int,ext,no,yes,yes,yes,no,yes,40,30,30
67,4,non_basic,3,ext_int_det,ext_int,ext_int_det,no,no,yes,no,no,yes,35,30,30
67,5,non_basic,1,ext_int_det,ext_int,ext,yes,yes,no,no,no,no,35,40,40
67,6,non_basic,2,ext_int,ext_int,ext_int_det,no,yes,no,no,yes,no,40,35,40
67,7,non_basic,2,ext_int,ext_int_det,ext_int_det,yes,yes,yes,no,yes,no,35,40,30
67,8,non_basic,1,ext_int_det,ext,ext_int,no,no,no,yes,yes,yes,30,40,35
67,9,non_basic,1,ext,ext,ext_int_det,yes,yes,no,no,yes,yes,35,40,35
67,10,non_basic,3,ext,ext_int,ext_int,no,no,yes,no,no,yes,30,35,30
68,1,premium,3,ext,ext,ext_int_det,yes,no,no,no,yes,no,30,30,30
68,2,premium,2,ext,ext_int_det,ext,yes,no,no,yes,yes,yes,35,40,35
68,3,premium,2,ext,ext_int,ext,yes,yes,yes,no,no,no,40,30,35
68,4,premium,2,ext_int_det,ext,ext,yes,no,no,yes,no,yes,30,30,40
68,5,premium,2,ext_int_det,ext_int,ext,yes,no,yes,yes,yes,yes,40,35,40
68,6,premium,1,ext_int,ext_int,ext_int,yes,no,yes,yes,no,no,30,30,35
68,7,premium,2,ext_int_det,ext_int_det,ext_int,yes,yes,yes,yes,no,yes,35,40,35
68,8,premium,1,ext_int_det,ext_int,ext_int,no,no,yes,no,yes,no,35,40,40
68,9,premium,2,ext_int,ext_int_det,ext_int,yes,no,no,yes,no,no,40,40,35
68,10,premium,3,ext_int_det,ext,ext_int_det,yes,no,no,no,no,yes,35,40,30
69,1,premium,3,ext,ext_int,ext,yes,no,no,yes,yes,yes,40,40,40
69,2,premium,1,ext_int_det,ext_int,ext_int_det,yes,yes,no,no,no,yes,30,40,35
69,3,premium,2,ext_int,ext_int_det,ext_int,no,no,yes,no,no,no,35,35,30
69,4,premium,3,ext_int_det,ext_int_det,ext_int_det,yes,yes,yes,yes,no,no,35,40,35
69,5,premium,2,ext,ext,ext_int,yes,no,yes,no,yes,yes,40,35,30
69,6,premium,3,ext_int,ext,ext,yes,yes,no,yes,no,no,35,35,40
69,7,premium,3,ext_int,ext_int_det,ext_int,no,no,no,no,no,no,40,40,30
69,8,premium,3,ext_int_det,ext,ext_int,yes,no,no,yes,yes,yes,40,30,35
69,9,premium,1,ext,ext_int_det,ext,no,yes,yes,no,yes,yes,35,30,30
69,10,premium,2,ext_int_det,ext,ext_int,no,yes,yes,yes,yes,no,40,35,35
70,1,budget,3,ext,ext,ext_int,yes,no,yes,no,no,no,30,30,30
70,2,budget,1,ext_int,ext,ext_int_det,no,no,no,yes,yes,yes,30,35,40
70,3,budget,2,ext,ext,ext,no,yes,no,yes,yes,yes,30,35,40
70,4,budget,3,ext,ext,ext_int_det,no,yes,yes,no,yes,yes,35,40,35
70,5,budget,3,ext,ext,ext_int_det,yes,no,yes,yes,no,no,30,40,30
70,6,budget,1,ext_int,ext,ext_int_det,yes,yes,no,yes,no,yes,35,35,30
70,7,budget,1,ext_int,ext_int_det,ext_int,yes,no,yes,no,yes,yes,40,35,40
70,8,budget,1,ext_int_det,ext_int,ext,no,no,yes,no,yes,no,35,40,40
70,9,budget,3,ext_int,ext_int,ext_int,yes,no,yes,no,yes,yes,35,35,30
70,10,budget,3,ext_int_det,ext_int_det,ext_int_det,no,yes,yes,no,yes,no,30,40,35
71,1,budget,3,ext,ext_int_det,ext_int,no,yes,no,yes,yes,no,30,40,30
71,2,budget,3,ext_int_det,ext,ext_int_det,no,no,yes,no,no,yes,40,40,35
71,3,budget,3,ext,ext,ext_int,yes,yes,yes,yes,no,yes,35,35,35
71,4,budget,2,ext_int_det,ext_int_det,ext_int,no,yes,no,yes,no,yes,30,30,30
71,5,budget,2,ext_int,ext_int,ext_int_det,no,yes,no,yes,yes,yes,35,30,40
71,6,budget,1,ext_int_det,ext,ext_int,no,no,no,yes,no,no,35,35,35
71,7,budget,2,ext_int,ext,ext_int_det,yes,yes,yes,no,no,no,35,30,40
71,8,budget,3,ext_int,ext,ext,no,yes,yes,yes,yes,yes,40,40,30
71,9,budget,3,ext_int,ext_int,ext_int_det,no,yes,yes,no,no,yes,40,40,30
71,10,budget,3,ext_int_det,ext,ext_int_det,no,no,yes,no,yes,no,35,40,35
72,1,non_basic,2,ext_int,ext,ext,no,no,no,no,yes,no,35,40,40
72,2,non_basic,3,ext,ext_int_det,ext_int,no,no,yes,yes,no,yes,30,35,40
72,3,non_basic,1,ext_int_det,ext_int,ext_int_det,yes,no,no,yes,no,no,40,40,40
72,4,non_basic,2,ext_int_det,ext,ext_int,yes,yes,no,no,no,no,40,35,30
72,5,non_basic,3,ext_int,ext_int_det,ext_int,yes,yes,yes,no,yes,yes,30,35,35
72,6,non_basic,2,ext_int_det,ext_int,ext_int_det,yes,no,no,no,yes,yes,35,35,30
72,7,non_basic,2,ext,ext_int,ext_int,yes,yes,no,no,no,yes,40,35,40
72,8,non_basic,2,ext,ext,ext_int_det,no,yes,yes,no,yes,yes,30,35,30
72,9,non_basic,1,ext,ext_int_det,ext,yes,no,yes,yes,yes,yes,30,35,40
72,10,non_basic,1,ext,ext_int,ext_int,yes,yes,no,no,yes,yes,30,30,30
73,1,budget,1,ext_int,ext_int_det,ext_int,yes,yes,yes,no,no,yes,30,30,35
73,2,budget,3,ext,ext_int_det,ext_int_det,no,no,yes,no,yes,yes,30,40,30
73,3,budget,1,ext_int,ext,ext,no,no,yes,yes,yes,no,30,30,40
73,4,budget,3,ext,ext_int,ext,no,no,yes,no,no,yes,35,30,35
73,5,budget,3,ext_int,ext_int,ext_int_det,no,no,yes,no,yes,no,40,40,35
73,6,budget,1,ext_int_det,ext_int,ext_int,no,no,yes,yes,yes,no,30,35,40
73,7,budget,2,ext,ext_int_det,ext_int_det,no,yes,no,no,yes,no,40,40,30
73,8,budget,1,ext_int,ext_int,ext,yes,no,no,yes,no,yes,30,35,35
73,9,budget,2,ext_int_det,ext_int_det,ext,no,yes,no,no,yes,yes,35,35,40
73,10,budget,3,ext_int_det,ext,ext,no,yes,yes,no,yes,no,40,30,35
74,1,non_basic,1,ext,ext_int,ext,yes,no,no,no,no,no,30,40,35
74,2,non_basic,1,ext_int,ext_int_det,ext,no,no,yes,yes,no,no,40,30,40
74,3,non_basic,3,ext,ext_int,ext_int_det,yes,yes,yes,no,no,no,35,40,35
74,4,non_basic,3,ext,ext_int,ext_int,yes,no,yes,yes,no,yes,40,30,40
74,5,non_basic,2,ext,ext,ext_int,no,yes,yes,no,yes,no,30,30,35
74,6,non_basic,3,ext_int_det,ext_int_det,ext_int_det,no,no,yes,no,yes,no,40,30,30
74,7,non_basic,3,ext,ext_int_det,ext_int,yes,no,yes,yes,no,yes,35,35,35
74,8,non_basic,2,ext,ext,ext_int_det,no,no,no,yes,yes,yes,40,30,40
74,9,non_basic,3,ext,ext_int_det,ext_int_det,no,yes,yes,yes,no,yes,35,40,40
74,10,non_basic,3,ext_int_det,ext_int,ext_int,yes,yes,yes,yes,no,yes,35,30,30
75,1,budget,1,ext_int_det,ext,ext_int_det,yes,yes,no,yes,no,no,30,30,40
75,2,budget,3,ext,ext_int_det,ext,no,no,no,no,yes,yes,40,40,30
75,3,budget,3,ext,ext_int,ext_int,no,no,no,no,yes,yes,30,30,35
75,4,budget,3,ext_int,ext,ext_int_det,no,no,yes,no,no,yes,30,35,35
75,5,budget,2,ext_int_det,ext,ext_int,no,yes,yes,no,yes,yes,30,30,30
75,6,budget,3,ext,ext_int,ext_int_det,no,yes,no,yes,yes,yes,40,40,30
75,7,budget,3,ext_int,ext_int,ext_int_det,yes,no,yes,yes,no,yes,35,40,40
75,8,budget,3,ext,ext,ext,yes,yes,yes,yes,yes,no,35,40,35
75,9,budget,1,ext_int,ext,ext,no,yes,no,no,no,yes,35,40,35
75,10,budget,1,ext_int,ext_int,ext_int_det,no,yes,no,yes,no,no,40,40,35
76,1,non_basic,3,ext,ext,ext_int,no,yes,no,no,yes,yes,35,40,35
76,2,non_basic,1,ext_int,ext,ext,no,yes,yes,yes,no,no,30,35,30
76,3,non_basic,3,ext,ext_int_det,ext_int_det,yes,yes,yes,no,no,yes,40,35,35
76,4,non_basic,1,ext,ext,ext_int_det,no,no,no,yes,no,no,30,30,30
76,5,non_basic,1,ext,ext_int_det,ext_int,no,yes,no,yes,yes,yes,35,40,40
76,6,non_basic,1,ext_int_det,ext_int,ext_int,yes,no,yes,no,no,no,40,30,30
76,7,non_basic,2,ext_int,ext,ext_int,yes,yes,no,no,yes,no,40,30,35
76,8,non_basic,1,ext_int_det,ext_int,ext_int_det,yes,yes,no,yes,yes,yes,30,30,35
76,9,non_basic,1,ext_int,ext_int_det,ext_int_det,yes,no,no,yes,no,no,40,40,35
76,10,non_basic,1,ext,ext_int,ext_int_det,yes,yes,yes,yes,yes,no,35,35,30
77,1,budget,3,ext_int,ext,ext_int,yes,no,no,yes,no,no,35,40,30
77,2,budget,3,ext,ext_int,ext_int,no,yes,yes,yes,yes,no,35,40,40
77,3,budget,2,ext_int,ext_int_det,ext_int_det,no,yes,yes,yes,yes,no,35,30,35
77,4,budget,1,ext,ext,ext_int_det,yes,no,no,no,yes,no,35,30,35
77,5,budget,2,ext_int_det,ext_int,ext_int_det,no,yes,yes,no,no,yes,30,30,40
77,6,budget,3,ext_int,ext,ext_int_det,yes,no,no,yes,no,yes,30,35,30
77,7,budget,3,ext,ext,ext_int_det,yes,yes,yes,yes,no,no,30,40,30
77,8,budget,2,ext_int_det,ext_int,ext,no,no,no,no,no,yes,40,35,40
77,9,budget,3,ext_int,ext_int_det,ext,no,yes,no,no,no,no,40,40,30
77,10,budget,1,ext,ext_int,ext_int,yes,yes,no,no,no,yes,30,35,30
78,1,budget,1,ext,ext_int_det,ext,yes,no,no,no,no,no,30,35,30
78,2,budget,2,ext_int_det,ext_int,ext_int_det,no,yes,yes,yes,yes,yes,40,30,40
78,3,budget,1,ext_int_det,ext_int_det,ext_int,no,no,yes,no,yes,yes,30,35,35
78,4,budget,3,ext_int_det,ext_int,ext_int_det,no,yes,yes,yes,no,yes,30,35,30
78,5,budget,1,ext_int_det,ext_int,ext_int,yes,no,yes,yes,no,no,35,30,40
78,6,budget,1,ext,ext_int_det,ext,no,yes,yes,no,no,no,35,40,40
78,7,budget,3,ext_int,ext,ext_int,no,no,yes,no,yes,yes,35,40,40
78,8,budget,3,ext_int_det,ext,ext_int_det,no,yes,yes,no,yes,no,40,40,30
78,9,budget,3,ext_int,ext_int,ext,no,no,no,yes,yes,yes,30,35,35
78,10,budget,1,ext_int,ext_int,ext,yes,no,yes,no,yes,no,30,40,35
79,1,premium,2,ext_int_det,ext,ext_int_det,yes,no,no,yes,no,yes,30,35,40
79,2,premium,1,ext_int,ext_int_det,ext,yes,yes,yes,no,no,yes,35,40,35
79,3,premium,1,ext,ext_int_det,ext_int,yes,yes,yes,no,yes,yes,30,40,40
79,4,premium,1,ext_int_det,ext_int,ext_int,no,yes,yes,yes,no,no,30,30,40
79,5,premium,1,ext,ext,ext_int,no,yes,no,no,no,no,30,35,30
79,6,premium,3,ext,ext,ext,yes,yes,no,yes,yes,no,30,40,40
79,7,premium,3,ext,ext_int,ext_int_det,yes,no,no,no,yes,yes,40,40,35
79,8,premium,1,ext_int_det,ext_int_det,ext_int_det,no,yes,yes,no,no,no,30,30,35
79,9,premium,2,ext_int,ext_int,ext,no,no,no,yes,no,yes,35,40,35
79,10,premium,3,ext_int_det,ext,ext_int,yes,no,yes,yes,yes,yes,35,40,30
80,1,budget,2,ext_int_det,ext_int_det,ext,yes,yes,yes,yes,no,yes,40,30,40
80,2,budget,2,ext,ext_int,ext,no,yes,yes,no,yes,no,35,30,40
80,3,budget,3,ext_int_det,ext_int_det,ext,yes,no,yes,no,yes,no,35,40,35
80,4,budget,2,ext_int,ext,ext,yes,no,no,yes,yes,yes,40,30,40
80,5,budget,1,ext,ext_int,ext_int_det,no,no,no,no,yes,no,30,35,40
80,6,budget,2,ext,ext_int,ext_int,yes,no,no,no,no,yes,30,30,30
80,7,budget,2,ext,ext_int_det,ext_int,no,yes,yes,yes,no,no,35,40,40
80,8,budget,2,ext_int,ext_int_det,ext_int_det,no,no,no,no,yes,no,35,30,35
80,9,budget,2,ext_int,ext_int_det,ext,no,yes,no,yes,yes,no,40,30,40
80,10,budget,2,ext_int_det,ext_int,ext,yes,yes,yes,yes,no,yes,35,30,30
81,1,non_basic,2,ext_int,ext_int_det,ext_int,no,yes,yes,no,no,no,35,30,40
81,2,non_basic,3,ext,ext_int_det,ext_int_det,no,no,no,no,yes,yes,35,40,35
81,3,non_basic,3,ext_int,ext_int_det,ext,yes,yes,yes,no,no,yes,35,40,30
81,4,non_basic,1,ext_int_det,ext,ext_int_det,yes,yes,no,no,no,no,35,40,30
81,5,non_basic,3,ext_int_det,ext_int_det,ext_int_det,no,no,yes,no,yes,yes,35,30,35
81,6,non_basic,2,ext,ext_int_det,ext_int,yes,yes,yes,yes,yes,yes,35,30,40
81,7,non_basic,3,ext,ext_int,ext,yes,no,no,no,no,yes,35,30,30
81,8,non_basic,1,ext_int_det,ext,ext_int,yes,no,no,yes,no,yes,40,30,40
81,9,non_basic,1,ext,ext,ext_int_det,yes,no,no,no,yes,no,30,35,40
81,10,non_basic,3,ext_int,ext,ext,no,no,yes,no,no,yes,40,40,40
82,1,budget,1,ext_int_det,ext,ext,yes,yes,yes,no,yes,no,30,40,40
82,2,budget,2,ext_int,ext,ext_int,yes,yes,yes,no,no,no,35,30,40
82,3,budget,1,ext_int,ext_int,ext,yes,yes,no,yes,yes,no,30,40,30
82,4,budget,3,ext_int_det,ext_int,ext_int_det,no,no,no,yes,no,no,40,35,30
82,5,budget,2,ext_int,ext_int,ext_int_det,no,yes,no,yes,no,no,35,30,35
82,6,budget,2,ext_int_det,ext,ext,no,yes,yes,no,yes,no,40,35,35
82,7,budget,3,ext_int,ext,ext,no,no,yes,yes,yes,yes,40,35,30
82,8,budget,2,ext,ext_int_det,ext,no,yes,no,no,no,no,35,40,40
82,9,budget,3,ext,ext_int_det,ext_int_det,no,no,yes,yes,yes,yes,40,35,35
82,10,budget,1,ext_int_det,ext_int_det,ext_int,yes,yes,no,yes,no,no,30,35,40
83,1,budget,1,ext_int_det,ext,ext_int,no,yes,yes,no,no,no,40,40,35
83,2,budget,3,ext_int,ext,ext_int_det,no,no,yes,no,no,no,30,30,30
83,3,budget,2,ext,ext_int_det,ext_int,no,no,no,no,no,yes,35,30,35
83,4,budget,3,ext_int_det,ext_int_det,ext_int,no,no,no,no,yes,no,35,35,35
83,5,budget,2,ext,ext_int,ext_int_det,yes,no,no,yes,yes,yes,35,30,30
83,6,budget,3,ext,ext_int,ext_int_det,no,yes,yes,yes,yes,yes,40,30,35
83,7,budget,1,ext_int_det,ext_int,ext,yes,no,yes,no,no,no,35,40,30
83,8,budget,3,ext,ext,ext,yes,no,no,yes,yes,yes,40,30,35
83,9,budget,3,ext,ext_int,ext,yes,yes,yes,yes,no,no,30,40,35
83,10,budget,3,ext_int,ext_int,ext_int_det,yes,yes,yes,yes,no,yes,35,30,30
84,1,non_basic,3,ext_int,ext,ext_int_det,yes,yes,yes,no,yes,no,40,40,35
84,2,non_basic,2,ext_int_det,ext,ext_int,no,no,no,yes,yes,yes,35,30,30
84,3,non_basic,3,ext,ext,ext,yes,no,yes,no,yes,no,35,35,30
84,4,non_basic,2,ext_int_det,ext,ext_int,no,yes,no,yes,yes,no,40,30,35
84,5,non_basic,2,ext_int_det,ext_int_det,ext_int,no,no,no,no,yes,no,35,30,40
84,6,non_basic,2,ext,ext_int_det,ext_int_det,no,yes,no,yes,yes,no,40,40,40
84,7,non_basic,2,ext,ext_int,ext,no,yes,no,no,no,no,40,30,35
84,8,non_basic,1,ext_int,ext_int,ext,yes,no,yes,no,yes,no,35,40,40
84,9,non_basic,2,ext_int_det,ext_int,ext,no,yes,no,no,yes,no,30,35,30
84,10,non_basic,1,ext_int_det,ext,ext_int_det,yes,yes,yes,yes,yes,no,35,35,30
85,1,budget,3,ext_int_det,ext_int,ext,no,no,yes,no,yes,yes,35,35,30
85,2,budget,3,ext_int_det,ext_int_det,ext_int,yes,no,yes,yes,yes,no,35,40,40
85,3,budget,3,ext_int,ext,ext_int,no,no,no,yes,no,no,40,35,35
85,4,budget,1,ext_int_det,ext_int_det,ext,yes,yes,yes,yes,yes,yes,30,40,35
85,5,budget,1,ext_int,ext,ext_int_det,no,no,yes,no,yes,no,30,35,40
85,6,budget,2,ext_int,ext,ext,yes,yes,no,no,no,yes,30,30,30
85,7,budget,2,ext_int,ext_int_det,ext,yes,yes,yes,yes,no,no,40,30,40
85,8,budget,3,ext,ext_int_det,ext_int,yes,no,yes,no,no,yes,35,40,30
85,9,budget,2,ext_int,ext,ext,no,no,no,no,no,no,40,30,40
85,10,budget,2,ext_int_det,ext_int_det,ext,no,yes,yes,yes,no,yes,30,35,40
86,1,budget,3,ext_int_det,ext_int_det,ext,yes,yes,yes,no,no,yes,35,40,40
86,2,budget,2,ext_int_det,ext_int,ext_int_det,yes,yes,no,yes,yes,yes,40,30,30
86,3,budget,2,ext_int,ext_int_det,ext,yes,yes,no,yes,yes,yes,35,35,40
86,4,budget,2,ext_int,ext,ext_int_det,yes,yes,no,no,yes,no,30,30,30
86,5,budget,1,ext_int,ext_int,ext_int,no,no,no,yes,yes,no,30,40,40
86,6,budget,3,ext_int,ext_int,ext,yes,no,no,no,no,yes,35,35,30
86,7,budget,2,ext,ext,ext_int_det,no,yes,no,no,no,yes,30,30,35
86,8,budget,2,ext,ext_int_det,ext,no,yes,no,yes,yes,no,35,30,35
86,9,budget,1,ext,ext_int,ext_int_det,yes,yes,yes,no,no,no,35,40,30
86,10,budget,3,ext_int_det,ext_int,ext_int,no,no,no,no,no,yes,40,30,35
87,1,premium,3,ext_int_det,ext_int,ext,yes,yes,no,yes,no,no,35,35,35
87,2,premium,2,ext,ext_int,ext_int,no,no,yes,yes,yes,yes,30,35,40
87,3,premium,3,ext,ext_int_det,ext_int_det,yes,no,no,no,yes,yes,40,40,30
87,4,premium,2,ext,ext_int,ext_int,yes,yes,no,no,no,yes,35,30,40
87,5,premium,3,ext,ext_int,ext_int_det,yes,yes,no,yes,yes,yes,30,35,35
87,6,premium,1,ext,ext,ext_int,no,yes,yes,yes,yes,yes,35,35,30
87,7,premium,3,ext,ext_int_det,ext_int_det,no,yes,yes,yes,yes,no,40,30,35
87,8,premium,1,ext,ext,ext_int_det,no,yes,yes,no,no,yes,40,30,40
87,9,premium,3,ext_int_det,ext_int,ext_int,yes,no,no,no,no,no,40,30,35
87,10,premium,2,ext_int,ext_int_det,ext_int_det,yes,no,no,no,no,no,40,30,40
88,1,budget,1,ext,ext_int,ext_int,yes,no,yes,yes,yes,yes,30,30,35
88,2,budget,2,ext,ext_int_det,ext_int,yes,no,yes,no,no,yes,35,30,30
88,3,budget,2,ext_int,ext_int,ext,no,no,yes,yes,no,yes,40,35,40
88,4,budget,3,ext_int,ext_int_det,ext_int_det,no,no,yes,yes,yes,yes,35,40,40
88,5,budget,2,ext_int,ext_int,ext_int_det,yes,yes,no,no,no,yes,30,40,30
88,6,budget,3,ext_int_det,ext_int_det,ext,no,no,yes,no,yes,no,35,35,30
88,7,budget,3,ext_int,ext,ext_int_det,no,no,yes,no,no,no,40,40,30
88,8,budget,2,ext,ext_int,ext_int,no,no,yes,yes,no,no,35,30,35
88,9,budget,2,ext_int_det,ext_int_det,ext,no,yes,no,no,yes,no,40,35,35
88,10,budget,3,ext,ext,ext_int_det,no,yes,yes,yes,no,no,40,40,35
89,1,budget,3,ext_int_det,ext,ext_int,yes,yes,yes,no,no,yes,40,40,30
89,2,budget,1,ext_int,ext_int_det,ext,yes,yes,no,yes,no,yes,40,35,35
89,3,budget,2,ext,ext,ext,yes,yes,no,yes,no,no,35,30,35
89,4,budget,3,ext,ext_int,ext_int,yes,no,yes,no,no,yes,35,35,35
89,5,budget,2,ext_int,ext_int,ext_int_det,yes,no,yes,no,yes,yes,35,30,35
89,6,budget,2,ext_int_det,ext_int_det,ext,no,yes,no,no,yes,no,35,40,30
89,7,budget,2,ext,ext_int_det,ext_int,no,no,no,no,yes,no,40,40,40
89,8,budget,2,ext,ext_int_det,ext_int,no,yes,yes,yes,no,no,40,30,30
89,9,budget,1,ext_int_det,ext_int,ext_int_det,no,no,no,no,yes,no,30,35,40
89,10,budget,2,ext_int,ext_int_det,ext_int,no,no,yes,yes,yes,no,40,35,40
90,1,non_basic,2,ext_int_det,ext_int_det,ext_int,yes,yes,yes,no,yes,yes,35,35,35
90,2,non_basic,3,ext_int_det,ext_int,ext,yes,no,yes,no,yes,yes,40,40,35
90,3,non_basic,2,ext,ext_int_det,ext_int_det,no,yes,no,yes,no,yes,35,30,30
90,4,non_basic,1,ext,ext_int,ext,yes,no,yes,yes,no,no,40,35,40
90,5,non_basic,1,ext,ext_int,ext,yes,no,no,yes,no,yes,30,40,40
90,6,non_basic,1,ext_int_det,ext,ext,no,no,yes,yes,no,no,35,30,35
90,7,non_basic,1,ext,ext_int,ext_int_det,no,no,no,yes,yes,no,30,35,35
90,8,non_basic,1,ext_int,ext_int,ext,yes,yes,yes,yes,yes,no,30,40,30
90,9,non_basic,2,ext_int_det,ext_int,ext_int_det,no,no,no,no,yes,yes,30,30,40
90,10,non_basic,1,ext_int,ext_int,ext_int_det,yes,yes,yes,no,no,yes,30,35,40
91,1,non_basic,1,ext_int,ext_int,ext_int,no,no,yes,yes,no,no,30,40,35
91,2,non_basic,2,ext_int_det,ext_int,ext_int,no,yes,yes,no,yes,no,40,35,40
91,3,non_basic,1,ext_int,ext_int,ext_int_det,yes,no,yes,no,yes,no,30,40,35
91,4,non_basic,3,ext,ext_int_det,ext,yes,no,yes,yes,no,no,35,30,35
91,5,non_basic,2,ext_int_det,ext,ext,no,yes,no,yes,yes,yes,35,30,30
91,6,non_basic,1,ext_int_det,ext_int_det,ext_int,yes,no,no,yes,no,yes,30,35,35
91,7,non_basic,3,ext_int,ext,ext,no,no,yes,no,no,no,30,30,30
91,8,non_basic,3,ext,ext_int,ext_int_det,no,no,yes,yes,no,no,40,35,40
91,9,non_basic,3,ext_int_det,ext,ext_int,yes,no,yes,yes,no,yes,35,40,40
91,10,non_basic,2,ext,ext_int_det,ext,no,no,yes,no,yes,no,35,40,40
92,1,non_basic,1,ext,ext_int_det,ext_int_det,yes,no,no,no,no,yes,30,30,40
92,2,non_basic,3,ext,ext_int_det,ext_int_det,yes,yes,yes,no,no,no,35,40,30
92,3,non_basic,3,ext_int,ext,ext_int,yes,no,no,no,no,yes,40,30,30
92,4,non_basic,2,ext,ext_int_det,ext_int_det,no,yes,no,yes,yes,no,30,35,40
92,5,non_basic,2,ext,ext,ext_int,no,no,no,no,yes,no,40,40,30
